centerid,0,1
0,-122.4382196,37.79972034
1,-122.4328198,37.78681318
2,-122.4171771,37.80669257
3,-122.4206276,37.77789772
4,-122.420403,37.75996453
5,-122.3952897,37.77697665
6,-122.3926453,37.79160491
7,-122.3944331,37.78280195
8,-122.4002642,37.79381461
